Class_Name,Jobs_per_ 1Minute,Jobs_per_ 5 Minutes,Jobs_per_ 15Minutes,Mem capacity,Disk_capacity_GB,Num_of_CPU_Cores,Avg_Recieve_Kbps,Avg_Transmit_Kbps
Very LOW,0.021756939,0.022202569,0.023265046,0.018373303,0.000582045,0.246949436,0.000142113,0.000121037
Very LOW,0.021752039,0.022200211,0.023264629,0.018373303,0.000582045,0.246949436,0.000142113,0.000121037
Very LOW,0.021759426,0.022203952,0.023265185,0.018373303,0.000582045,0.246949436,0.000142113,0.000121037
Very LOW,0.02176102,0.022208103,0.023267428,0.018373303,0.000582045,0.246949436,0.000142113,0.000121037
Very LOW,0.021763935,0.022211945,0.023270874,0.018373303,0.000582045,0.246949436,0.000142113,0.000121037
Very LOW,0.021762535,0.022207795,0.02327018,0.018373303,0.000582045,0.246949436,0.000142113,0.000121037
Very LOW,0.021773982,0.022218525,0.023276456,0.018373303,0.000582045,0.246949436,0.000142113,0.000121037
Very LOW,0.021771704,0.022211791,0.023268238,0.018373303,0.000582045,0.246949436,0.000142113,0.000121037
Very LOW,0.021790183,0.022239421,0.023295811,0.018373303,0.000582045,0.246949436,0.000142113,0.000121037
Very LOW,0.021753464,0.022201339,0.023264756,0.018373303,0.000582045,0.246949436,0.000142113,0.000121037
Very LOW,0.021754294,0.022200877,0.023264768,0.018373303,0.000582045,0.246949436,0.000142113,0.000121037
Very LOW,0.021756472,0.022205029,0.023267127,0.018373303,0.000582045,0.246949436,0.000142113,0.000121037
Very LOW,0.021753608,0.022201057,0.023264756,0.018373303,0.000582045,0.246949436,0.000142113,0.000121037
Very LOW,0.021755694,0.022202569,0.023265046,0.018373303,0.000582045,0.246949436,0.000142113,0.000121037
Very LOW,0.021755747,0.022202748,0.023264884,0.018373303,0.000582045,0.246949436,0.000142113,0.000121037
Very LOW,0.021754761,0.022202877,0.023264907,0.018373303,0.000582045,0.246949436,0.000142113,0.000121037
Very LOW,0.021757715,0.022205491,0.023266712,0.018373303,0.000582045,0.246949436,0.000142113,0.000121037
Very LOW,0.021752467,0.022200916,0.023264629,0.018373303,0.000582045,0.246949436,0.000142113,0.000121037
Very LOW,0.021753983,0.022201185,0.023264768,0.018373303,0.000582045,0.246949436,0.000142113,0.000121037
Very LOW,0.021754761,0.022203184,0.023265046,0.018373303,0.000582045,0.246949436,0.000142113,0.000121037
Very LOW,0.021754606,0.022202877,0.023265046,0.018373303,0.000582045,0.246949436,0.000142113,0.000121037
Very LOW,0.021755384,0.022202877,0.023264907,0.018373303,0.000582045,0.246949436,0.000142113,0.000121037
Very LOW,0.02176273,0.022205144,0.023265266,0.018373303,0.000582045,0.246949436,0.000142113,0.000121037
Very LOW,0.021760204,0.022205797,0.0232656,0.018373303,0.000582045,0.246949436,0.000142113,0.000121037
Very LOW,0.021759451,0.022211343,0.023280142,0.018373303,0.000582045,0.246949436,0.000142113,0.000121037
Very LOW,0.02180151,0.022242643,0.023290829,0.018373303,0.000582045,0.246949436,0.000142113,0.000121037
Very LOW,0.021773413,0.022217398,0.023271372,0.018373303,0.000582045,0.246949436,0.000142113,0.000121037
Very LOW,0.021760669,0.022208565,0.023265878,0.018373303,0.000582045,0.246949436,0.000142113,0.000121037
Very LOW,0.021762444,0.022205707,0.023265519,0.018373303,0.000582045,0.246949436,0.000142113,0.000121037
Very LOW,0.021758959,0.022204414,0.023265046,0.018373303,0.000582045,0.246949436,0.000142113,0.000121037
Very LOW,0.021753362,0.022202109,0.023264768,0.018373303,0.000582045,0.246949436,0.000142113,0.000121037
Very LOW,0.021754178,0.022201339,0.023264756,0.018373303,0.000582045,0.246949436,0.000142113,0.000121037
Very LOW,0.021755849,0.022201339,0.023264907,0.018373303,0.000582045,0.246949436,0.000142113,0.000121037
Very LOW,0.021753827,0.022201493,0.023264629,0.018373303,0.000582045,0.246949436,0.000142113,0.000121037
Very LOW,0.021754036,0.022201199,0.023264884,0.018373303,0.000582045,0.246949436,0.000142113,0.000121037
Very LOW,0.021752116,0.022200417,0.023264629,0.018373303,0.000582045,0.246949436,0.000142113,0.000121037
Very LOW,0.021753827,0.022201339,0.023264907,0.018373303,0.000582045,0.246949436,0.000142113,0.000121037
Very LOW,0.021759167,0.022205567,0.023267301,0.018373303,0.000582045,0.246949436,0.000142113,0.000121037
Very LOW,0.021755228,0.022203646,0.023264907,0.018373303,0.000582045,0.246949436,0.000142113,0.000121037
Very LOW,0.021755694,0.022202415,0.023264907,0.018373303,0.000582045,0.246949436,0.000142113,0.000121037
Very LOW,0.021755694,0.022201647,0.023264768,0.018373303,0.000582045,0.246949436,0.000142113,0.000121037
Very LOW,0.021753517,0.022201185,0.023264629,0.018373303,0.000582045,0.246949436,0.000142113,0.000121037
Very LOW,0.021755461,0.022202044,0.023264884,0.018373303,0.000582045,0.246949436,0.000142113,0.000121037
Very LOW,0.021763157,0.022210409,0.023271013,0.018373303,0.000582045,0.246949436,0.000142113,0.000121037
Very LOW,0.021766577,0.022212611,0.023275567,0.018373303,0.000582045,0.246949436,0.000142113,0.000121037
Very LOW,0.021774345,0.0222164,0.023277532,0.018373303,0.000582045,0.246949436,0.000142113,0.000121037
Very LOW,0.021772482,0.022219471,0.023275729,0.018373303,0.000582045,0.246949436,0.000142113,0.000121037
Very LOW,0.021760734,0.022208666,0.023269717,0.018373303,0.000582045,0.246949436,0.000142113,0.000121037
Very LOW,0.021773258,0.022217168,0.023273648,0.018373303,0.000582045,0.246949436,0.000142113,0.000121037
Very LOW,0.021763624,0.022208257,0.023265878,0.018373303,0.000582045,0.246949436,0.000142113,0.000121037
Very LOW,0.021755461,0.022201622,0.023264884,0.018373303,0.000582045,0.246949436,0.000142113,0.000121037
Very LOW,0.021757171,0.022203736,0.023265774,0.018373303,0.000582045,0.246949436,0.000142113,0.000121037
Very LOW,0.021763313,0.022205183,0.0232656,0.018373303,0.000582045,0.246949436,0.000142113,0.000121037
Very LOW,0.021759893,0.022204721,0.0232656,0.018373303,0.000582045,0.246949436,0.000142113,0.000121037
Very LOW,0.021752181,0.022200776,0.023264629,0.018373303,0.000582045,0.246949436,0.000142113,0.000121037
Very LOW,0.021753517,0.022201493,0.023264629,0.018373303,0.000582045,0.246949436,0.000142113,0.000121037
Very LOW,0.021755849,0.022202109,0.023264768,0.018373303,0.000582045,0.246949436,0.000142113,0.000121037
Very LOW,0.021754178,0.022202325,0.023264756,0.018373303,0.000582045,0.246949436,0.000142113,0.000121037
Very LOW,0.021753362,0.022201185,0.023264768,0.018373303,0.000582045,0.246949436,0.000142113,0.000121037
Very LOW,0.021754139,0.022202109,0.023264768,0.018373303,0.000582045,0.246949436,0.000142113,0.000121037
Very LOW,0.02175432,0.022201762,0.023264629,0.018373303,0.000582045,0.246949436,0.000142113,0.000121037
Very LOW,0.021757871,0.022203952,0.023265324,0.018373303,0.000582045,0.246949436,0.000142113,0.000121037
Very LOW,0.021760359,0.022205491,0.023265461,0.018373303,0.000582045,0.246949436,0.000142113,0.000121037
Very LOW,0.021753322,0.022201339,0.023264629,0.018373303,0.000582045,0.246949436,0.000142113,0.000121037
Very LOW,0.021760669,0.022206258,0.023265324,0.018373303,0.000582045,0.246949436,0.000142113,0.000121037
Very LOW,0.021755603,0.022205004,0.023265138,0.018373303,0.000582045,0.246949436,0.000142113,0.000121037
Very LOW,0.021756783,0.022206874,0.023265739,0.018373303,0.000582045,0.246949436,0.000142113,0.000121037
Very LOW,0.021758252,0.022205063,0.023266976,0.018373303,0.000582045,0.246949436,0.000142113,0.000121037
Very LOW,0.02176097,0.02220681,0.023267857,0.018373303,0.000582045,0.246949436,0.000142113,0.000121037
Very LOW,0.021756467,0.022203005,0.023265292,0.018373303,0.000582045,0.246949436,0.000142113,0.000121037
Very LOW,0.021758454,0.022204492,0.023266695,0.018373303,0.000582045,0.246949436,0.000142113,0.000121037
Very LOW,0.02175887,0.022205325,0.023266544,0.018373303,0.000582045,0.246949436,0.000142113,0.000121037
Very LOW,0.021757089,0.022204174,0.0232656,0.018373303,0.000582045,0.246949436,0.000142113,0.000121037
Very LOW,0.021757869,0.02220487,0.02326628,0.018373303,0.000582045,0.246949436,0.000142113,0.000121037
Very LOW,0.02175758,0.022204654,0.023266532,0.018373303,0.000582045,0.246949436,0.000142113,0.000121037
Very LOW,0.021758699,0.022205044,0.023265925,0.018373303,0.000582045,0.246949436,0.000142113,0.000121037
Very LOW,0.021755285,0.022202789,0.023265298,0.018373303,0.000582045,0.246949436,0.000142113,0.000121037
Very LOW,0.021757404,0.022204417,0.023266527,0.018373303,0.000582045,0.246949436,0.000142113,0.000121037
Very LOW,0.021758391,0.022205325,0.023267228,0.018373303,0.000582045,0.246949436,0.000142113,0.000121037
Very LOW,0.021759486,0.022205455,0.023266049,0.018373303,0.000582045,0.246949436,0.000142113,0.000121037
Very LOW,0.021759554,0.02220557,0.02326624,0.018373303,0.000582045,0.246949436,0.000142113,0.000121037
Very LOW,0.021759077,0.022205871,0.02326698,0.018373303,0.000582045,0.246949436,0.000142113,0.000121037
Very LOW,0.021760585,0.022206636,0.023267464,0.018373303,0.000582045,0.246949436,0.000142113,0.000121037
Very LOW,0.021756008,0.022202601,0.023265145,0.018373303,0.000582045,0.246949436,0.000142113,0.000121037
Very LOW,0.021757108,0.022203983,0.02326629,0.018373303,0.000582045,0.246949436,0.000142113,0.000121037
Very LOW,0.021757996,0.022205063,0.023266397,0.018373303,0.000582045,0.246949436,0.000142113,0.000121037
Very LOW,0.021759669,0.022206338,0.023267609,0.018373303,0.000582045,0.246949436,0.000142113,0.000121037
Very LOW,0.021757536,0.022204877,0.02326633,0.018373303,0.000582045,0.246949436,0.000142113,0.000121037
Very LOW,0.021757719,0.022204559,0.023265841,0.018373303,0.000582045,0.246949436,0.000142113,0.000121037
Very LOW,0.02175814,0.022205137,0.023266582,0.018373303,0.000582045,0.246949436,0.000142113,0.000121037
Very LOW,0.021756511,0.022203609,0.023266246,0.018373303,0.000582045,0.246949436,0.000142113,0.000121037
Very LOW,0.021758184,0.022205014,0.023266858,0.018373303,0.000582045,0.246949436,0.000142113,0.000121037
Very LOW,0.021757411,0.02220441,0.023265938,0.018373303,0.000582045,0.246949436,0.000142113,0.000121037
Very LOW,0.02175704,0.022204057,0.023265611,0.018373303,0.000582045,0.246949436,0.000142113,0.000121037
Very LOW,0.021759415,0.022205844,0.02326655,0.018373303,0.000582045,0.246949436,0.000142113,0.000121037
Very LOW,0.021759121,0.02220625,0.023267257,0.018373303,0.000582045,0.246949436,0.000142113,0.000121037
Very LOW,0.021758456,0.022204953,0.023266043,0.018373303,0.000582045,0.246949436,0.000142113,0.000121037
Very LOW,0.0217577,0.022205058,0.023266129,0.018373303,0.000582045,0.246949436,0.000142113,0.000121037
Very LOW,0.0217588,0.022205499,0.023266391,0.018373303,0.000582045,0.246949436,0.000142113,0.000121037
Very LOW,0.021757059,0.02220438,0.023265785,0.018373303,0.000582045,0.246949436,0.000142113,0.000121037
Very LOW,0.021758718,0.022205063,0.023266296,0.018373303,0.000582045,0.246949436,0.000142113,0.000121037
Very LOW,0.02175531,0.02220244,0.023265118,0.018373303,0.000582045,0.246949436,0.000142113,0.000121037
Very LOW,0.02175743,0.022203901,0.023265443,0.018373303,0.000582045,0.246949436,0.000142113,0.000121037
Very LOW,0.021756234,0.022203739,0.023265489,0.018373303,0.000582045,0.246949436,0.000142113,0.000121037
Very LOW,0.021757907,0.022204628,0.023265965,0.018373303,0.000582045,0.246949436,0.000142113,0.000121037
Very LOW,0.021758743,0.022205623,0.023266852,0.018373303,0.000582045,0.246949436,0.000142113,0.000121037
Very LOW,0.021756328,0.022202763,0.023265055,0.018373303,0.000582045,0.246949436,0.000142113,0.000121037
Very LOW,0.021756631,0.022203851,0.023266217,0.018373303,0.000582045,0.246949436,0.000142113,0.000121037
Very LOW,0.021757611,0.022204373,0.023265909,0.018373303,0.000582045,0.246949436,0.000142113,0.000121037
Very LOW,0.02175908,0.022205046,0.02326606,0.018373303,0.000582045,0.246949436,0.000142113,0.000121037
Very LOW,0.021758196,0.022204771,0.023266145,0.018373303,0.000582045,0.246949436,0.000142113,0.000121037
Very LOW,0.021757667,0.022204617,0.023266223,0.018373303,0.000582045,0.246949436,0.000142113,0.000121037
Very LOW,0.02176171,0.022207543,0.023267991,0.018373303,0.000582045,0.246949436,0.000142113,0.000121037
Very LOW,0.021755794,0.022202707,0.023265185,0.018373303,0.000582045,0.246949436,0.000142113,0.000121037
Very LOW,0.021758064,0.022204454,0.023266206,0.018373303,0.000582045,0.246949436,0.000142113,0.000121038
Very LOW,0.021756958,0.022204136,0.023265623,0.018373303,0.000582045,0.246949436,0.000142113,0.000121038
Very LOW,0.021757536,0.022204057,0.023265533,0.018373303,0.000582045,0.246949436,0.000142113,0.000121038
Very LOW,0.021757279,0.022204424,0.023266022,0.018373303,0.000582045,0.246949436,0.000142113,0.000121038
Very LOW,0.021757137,0.022203747,0.023265463,0.018373303,0.000582045,0.246949436,0.000142113,0.000121038
Very LOW,0.021757611,0.022204789,0.023266347,0.018373303,0.000582045,0.246949436,0.000142113,0.000121038
Very LOW,0.021755782,0.022202763,0.023265151,0.018373303,0.000582045,0.246949436,0.000142113,0.000121038
Very LOW,0.021757045,0.022204113,0.023266347,0.018373303,0.000582045,0.246949436,0.000142113,0.000121038
Very LOW,0.021757549,0.022204199,0.023265516,0.018373303,0.000582045,0.246949436,0.000142113,0.000121038
Very LOW,0.021757568,0.022204143,0.023265797,0.018373303,0.000582045,0.246949436,0.000142113,0.000121038
Very LOW,0.0217564,0.022203832,0.023265768,0.018373303,0.000582045,0.246949436,0.000142113,0.000121038
Very LOW,0.021756638,0.02220359,0.023265623,0.018373303,0.000582045,0.246949436,0.000142113,0.000121038
Very LOW,0.021755209,0.022202552,0.023265061,0.018373303,0.000582045,0.246949436,0.000142113,0.000121038
Very LOW,0.021757197,0.022204306,0.023266391,0.018373303,0.000582045,0.246949436,0.000142113,0.000121038
Very LOW,0.021756845,0.022203137,0.023265128,0.018373303,0.000582045,0.246949436,0.000142113,0.000121038
Very LOW,0.021757122,0.022203771,0.02326568,0.018373303,0.000582045,0.246949436,0.000142113,0.000121038
Very LOW,0.021756436,0.022203555,0.023265536,0.018373303,0.000582045,0.246949436,0.000142113,0.000121038
Very LOW,0.021755505,0.02220277,0.023265309,0.018373303,0.000582045,0.246949436,0.000142113,0.000121038
Very LOW,0.021756537,0.022203832,0.023265567,0.018373303,0.000582045,0.246949436,0.000142113,0.000121038
Very LOW,0.021757832,0.022204429,0.023265399,0.018373303,0.000582045,0.246949436,0.000142113,0.000121038
Very LOW,0.021759008,0.022205462,0.023266947,0.018373303,0.000582045,0.246949436,0.000142113,0.000121038
Very LOW,0.021756499,0.022204417,0.023265982,0.018373303,0.000582045,0.246949436,0.000142113,0.000121038
Very LOW,0.021756448,0.022203323,0.023265151,0.018373303,0.000582045,0.246949436,0.000142113,0.000121038
Very LOW,0.021756309,0.022203264,0.023265107,0.018373303,0.000582045,0.246949436,0.000142113,0.000121038
Very LOW,0.021757238,0.022204421,0.023265968,0.018373303,0.000582045,0.246949436,0.000142113,0.000121038
Very LOW,0.021759176,0.022205777,0.023266382,0.018373303,0.000582045,0.246949436,0.000142113,0.000121038
Very LOW,0.021756657,0.022203179,0.023265191,0.018373303,0.000582045,0.246949436,0.000142113,0.000121038
Very LOW,0.021758661,0.022205772,0.023267419,0.018373303,0.000582045,0.246949436,0.000142113,0.000121038
Very LOW,0.021757493,0.02220464,0.023265713,0.018373303,0.000582045,0.246949436,0.000142113,0.000121038
Very LOW,0.021757717,0.022204833,0.02326597,0.018373303,0.000582045,0.246949436,0.000142113,0.000121038
Very LOW,0.02175887,0.022205493,0.023266706,0.018373303,0.000582045,0.246949436,0.000142113,0.000121038
Very LOW,0.021758863,0.022205362,0.023266504,0.018373303,0.000582045,0.246949436,0.000142113,0.000121038
Very LOW,0.021756751,0.022203279,0.023265252,0.018373303,0.000582045,0.246949436,0.000142113,0.000121038
Very LOW,0.021757768,0.022204547,0.023266672,0.018373303,0.000582045,0.246949436,0.000142113,0.000121038
Very LOW,0.021758444,0.022205227,0.023266455,0.018373303,0.000582045,0.246949436,0.000142113,0.000121038
Very LOW,0.02175914,0.022205349,0.023265887,0.018373303,0.000582045,0.246949436,0.000142113,0.000121038
Very LOW,0.021757876,0.022204666,0.023266196,0.018373303,0.000582045,0.246949436,0.000142113,0.000121038
Very LOW,0.021758613,0.022205009,0.023266145,0.018373303,0.000582045,0.246949436,0.000142113,0.000121038
Very LOW,0.021756657,0.022203042,0.023265179,0.018373303,0.000582045,0.246949436,0.000142113,0.000121038
Very LOW,0.021757021,0.022204076,0.023266173,0.018373303,0.000582045,0.246949436,0.000142113,0.000121038
Very LOW,0.021759571,0.022206116,0.023267522,0.018373303,0.000582045,0.246949436,0.000142113,0.000121038
Very LOW,0.021757744,0.022204306,0.023265757,0.018373303,0.000582045,0.246949436,0.000142113,0.000121038
Very LOW,0.021759427,0.022205308,0.02326637,0.018373303,0.000582045,0.246949436,0.000142113,0.000121038
Very LOW,0.021758562,0.022205418,0.023266779,0.018373303,0.000582045,0.246949436,0.000142113,0.000121038
Very LOW,0.021758196,0.022204821,0.023266022,0.018373303,0.000582045,0.246949436,0.000142113,0.000121038
Very LOW,0.021755562,0.02220257,0.023265157,0.018373303,0.000582045,0.246949436,0.000142113,0.000121038
Very LOW,0.02175687,0.02220405,0.023266504,0.018373303,0.000582045,0.246949436,0.000142113,0.000121038
Very LOW,0.021756845,0.022204099,0.02326547,0.018373303,0.000582045,0.246949436,0.000142113,0.000121038
Very LOW,0.021758632,0.02220494,0.023266116,0.018373303,0.000582045,0.246949436,0.000142113,0.000121038
Very LOW,0.021757021,0.022204461,0.023266066,0.018373303,0.000582045,0.246949436,0.000142113,0.000121038
Very LOW,0.021757378,0.022203906,0.023265292,0.018373303,0.000582045,0.246949436,0.000142113,0.000121038
Very LOW,0.021758957,0.022205318,0.023266561,0.018373303,0.000582045,0.246949436,0.000142113,0.000121038
Very LOW,0.021755404,0.022202552,0.023265168,0.018373303,0.000582045,0.246949436,0.000142113,0.000121038
Very LOW,0.021756347,0.022203392,0.023265756,0.018373303,0.000582045,0.246949436,0.000142113,0.000121038
Very LOW,0.021757862,0.02220461,0.02326633,0.018373303,0.000582045,0.246949436,0.000142113,0.000121038
Very LOW,0.021758001,0.022204833,0.023266183,0.018373303,0.000582045,0.246949436,0.000142113,0.000121038
Very LOW,0.021760038,0.022206661,0.023267874,0.018373303,0.000582045,0.246949436,0.000142113,0.000121038
Very LOW,0.021758323,0.022205119,0.023266234,0.018373303,0.000582045,0.246949436,0.000142113,0.000121038
Very LOW,0.021759718,0.022206045,0.023267167,0.018373303,0.000582045,0.246949436,0.000142113,0.000121038
Very LOW,0.021756455,0.022203123,0.023265493,0.018373303,0.000582045,0.246949436,0.000142113,0.000121038
Very LOW,0.021757933,0.022204361,0.023266605,0.018373303,0.000582045,0.246949436,0.000142113,0.000121038
Very LOW,0.021756694,0.02220349,0.023265409,0.018373303,0.000582045,0.246949436,0.000142113,0.000121038
Very LOW,0.021756638,0.022204153,0.023265965,0.018373303,0.000582045,0.246949436,0.000142113,0.000121038
Very LOW,0.021757587,0.022204448,0.0232662,0.018373303,0.000582045,0.246949436,0.000142113,0.000121038
Very LOW,0.021757667,0.022204529,0.023266083,0.018373303,0.000582045,0.246949436,0.000142113,0.000121038
Very LOW,0.021758215,0.022204921,0.023265982,0.018373303,0.000582045,0.246949436,0.000142113,0.000121038
Very LOW,0.02175563,0.022202285,0.023265067,0.018373303,0.000582045,0.246949436,0.000142113,0.000121038
Very LOW,0.021757782,0.022204224,0.023266341,0.018373303,0.000582045,0.246949436,0.000142113,0.000121038
Very LOW,0.02175743,0.022204125,0.023265489,0.018373303,0.000582045,0.246949436,0.000142113,0.000121038
Very LOW,0.021756681,0.02220395,0.023265661,0.018373303,0.000582045,0.246949436,0.000142113,0.000121038
Very LOW,0.02175667,0.022203754,0.023265266,0.018373303,0.000582045,0.246949436,0.000142113,0.000121038
Very LOW,0.021756732,0.022203583,0.023265376,0.018373303,0.000582045,0.246949436,0.000142113,0.000121038
Very LOW,0.021757486,0.022204131,0.023265898,0.018373303,0.000582045,0.246949436,0.000142113,0.000121038
Very LOW,0.021756034,0.022202657,0.023265191,0.018373303,0.000582045,0.246949436,0.000142113,0.000121038
Very LOW,0.021756549,0.022203732,0.02326619,0.018373303,0.000582045,0.246949436,0.000142113,0.000121038
Very LOW,0.021756964,0.022203653,0.023265252,0.018373303,0.000582045,0.246949436,0.000142113,0.000121038
Very LOW,0.021757276,0.022203847,0.02326535,0.018373303,0.000582045,0.246949436,0.000142113,0.000121038
Very LOW,0.021757247,0.022203906,0.023265218,0.018373303,0.000582045,0.246949436,0.000142113,0.000121038
Very LOW,0.021757869,0.022204299,0.023265808,0.018373303,0.000582045,0.246949436,0.000142113,0.000121038
Very LOW,0.021758492,0.022204803,0.023266735,0.018373303,0.000582045,0.246949436,0.000142113,0.000121038
Very LOW,0.021756114,0.022202875,0.023265218,0.018373303,0.000582045,0.246949436,0.000142113,0.000121038
Very LOW,0.021756027,0.022202719,0.023265095,0.018373303,0.000582045,0.246949436,0.000142113,0.000121038
Very LOW,0.021756542,0.022203056,0.023265298,0.018373303,0.000582045,0.246949436,0.000142113,0.000121038
Very LOW,0.021755782,0.02220257,0.023265084,0.018373303,0.000582045,0.246949436,0.000142113,0.000121038
Very LOW,0.021755581,0.022202626,0.023265275,0.018373303,0.000582045,0.246949436,0.000142113,0.000121038
Very LOW,0.021756386,0.022203511,0.023265593,0.018373303,0.000582045,0.246949436,0.000142113,0.000121038
Very LOW,0.021757555,0.02220425,0.023266391,0.018373303,0.000582045,0.246949436,0.000142113,0.000121038
Very LOW,0.021757228,0.022203932,0.023266106,0.018373303,0.000582045,0.246949436,0.000142113,0.000121038
Very LOW,0.021756793,0.022203105,0.023265208,0.018373303,0.000582045,0.246949436,0.000142113,0.000121039
Very LOW,0.021756864,0.022203746,0.023265544,0.018373303,0.000582045,0.246949436,0.000142113,0.000121039
Very LOW,0.021757726,0.022204336,0.023265376,0.018373303,0.000582045,0.246949436,0.000142113,0.000121039
Very LOW,0.021758008,0.022204733,0.023265593,0.018373303,0.000582045,0.246949436,0.000142113,0.000121039
Very LOW,0.021758121,0.022204852,0.023266263,0.018373303,0.000582045,0.246949436,0.000142113,0.000121039
Very LOW,0.021755914,0.022202707,0.023265118,0.018373303,0.000582045,0.246949436,0.000142113,0.000121039
Very LOW,0.021757744,0.022204155,0.02326638,0.018373303,0.000582045,0.246949436,0.000142113,0.000121039
Very LOW,0.021758134,0.022205001,0.023266016,0.018373303,0.000582045,0.246949436,0.000142113,0.000121039
Very LOW,0.021758755,0.022205748,0.023266605,0.018373303,0.000582045,0.246949436,0.000142113,0.000121039
Very LOW,0.021758316,0.022205014,0.02326619,0.018373303,0.000582045,0.246949436,0.000142113,0.000121039
Very LOW,0.02175763,0.022204591,0.023265713,0.018373303,0.000582045,0.246949436,0.000142113,0.000121039
Very LOW,0.021756241,0.022202719,0.023265134,0.018373303,0.000582045,0.246949436,0.000142113,0.000121039
Very LOW,0.021758252,0.02220474,0.023266571,0.018373303,0.000582045,0.246949436,0.000142113,0.000121039
Very LOW,0.021758473,0.022204759,0.023265819,0.018373303,0.000582045,0.246949436,0.000142113,0.000121039
Very LOW,0.021757982,0.022204547,0.023265779,0.018373303,0.000582045,0.246949436,0.000142113,0.000121039
Very LOW,0.021757862,0.02220494,0.023265965,0.018373303,0.000582045,0.246949436,0.000142113,0.000121039
Very LOW,0.021756605,0.022203906,0.023265359,0.018373303,0.000582045,0.246949436,0.000142113,0.000121039
Very LOW,0.021756121,0.022202763,0.023265038,0.018373303,0.000582045,0.246949436,0.000142113,0.000121039
Very LOW,0.021756819,0.022204174,0.023266521,0.018373303,0.000582045,0.246949436,0.000142113,0.000121039
Very LOW,0.021757004,0.02220371,0.023265418,0.018373303,0.000582045,0.246949436,0.000142113,0.000121039
Very LOW,0.021756342,0.022203857,0.023265466,0.018373303,0.000582045,0.246949436,0.000142113,0.000121039
Very LOW,0.021757329,0.022204206,0.02326559,0.018373303,0.000582045,0.246949436,0.000142113,0.000121039
Very LOW,0.02175875,0.02220543,0.023266571,0.018373303,0.000582045,0.246949436,0.000142113,0.000121039
Very LOW,0.021758247,0.022205462,0.023266729,0.018373303,0.000582045,0.246949436,0.000142113,0.000121039
Very LOW,0.021755988,0.022203081,0.023265362,0.018373303,0.000582045,0.246949436,0.000142113,0.000121039
Very LOW,0.021757165,0.022204025,0.023266252,0.018373303,0.000582045,0.246949436,0.000142113,0.000121039
Very LOW,0.021758215,0.022205367,0.023266712,0.018373303,0.000582045,0.246949436,0.000142113,0.000121039
Very LOW,0.021758731,0.022204977,0.02326637,0.018373303,0.000582045,0.246949436,0.000142113,0.000121039
Very LOW,0.021758618,0.022205007,0.023266112,0.018373303,0.000582045,0.246949436,0.000142113,0.000121038
Very LOW,0.021758815,0.022205271,0.023266353,0.018373303,0.000582045,0.246949436,0.000142113,0.000121038
Very LOW,0.021758485,0.022205474,0.023266296,0.018373303,0.000582045,0.246949436,0.000142113,0.000121038
Very LOW,0.021754493,0.022202271,0.023265028,0.018373303,0.000582045,0.246949436,0.000142113,0.000121038
Very LOW,0.021755656,0.022203272,0.023265932,0.018373303,0.000582045,0.246949436,0.000142113,0.000121038
Very LOW,0.021758234,0.022205288,0.023266993,0.018373303,0.000582045,0.246949436,0.000142113,0.000121038
Very LOW,0.021758518,0.022205307,0.02326628,0.018373303,0.000582045,0.246949436,0.000142113,0.000121038
Very LOW,0.02175848,0.0222051,0.023266565,0.018373303,0.000582045,0.246949436,0.000142113,0.000121038
Very LOW,0.021759005,0.022205476,0.023266409,0.018373303,0.000582045,0.246949436,0.000142113,0.000121038
Very LOW,0.021758191,0.022204908,0.023266443,0.018373303,0.000582045,0.246949436,0.000142113,0.000121038
Very LOW,0.021755367,0.022202271,0.023265011,0.018373303,0.000582045,0.246949436,0.000142113,0.000121038
Very LOW,0.021757259,0.022204087,0.023266487,0.018373303,0.000582045,0.246949436,0.000142113,0.000121038
Very LOW,0.021756291,0.022203534,0.023265594,0.018373303,0.000582045,0.246949436,0.000142113,0.000121038
Very LOW,0.021757851,0.02220441,0.023266095,0.018373303,0.000582045,0.246949436,0.000142113,0.000121038
Very LOW,0.02175641,0.022203465,0.023265315,0.018373303,0.000582045,0.246949436,0.000142113,0.000121038
Very LOW,0.021757649,0.022204236,0.023265724,0.018373303,0.000582045,0.246949436,0.000142113,0.000121038
Very LOW,0.021755382,0.022202195,0.023265063,0.018373303,0.000582045,0.246949436,0.000142113,0.000121038
Very LOW,0.021757259,0.022204057,0.023266448,0.018373303,0.000582045,0.246949436,0.000142113,0.000121038
Very LOW,0.021757171,0.022204243,0.023265489,0.018373303,0.000582045,0.246949436,0.000142113,0.000121038
Very LOW,0.021756976,0.022203832,0.023265623,0.018373303,0.000582045,0.246949436,0.000142113,0.000121038
Very LOW,0.021758454,0.022204963,0.023266397,0.018373303,0.000582045,0.246949436,0.000142113,0.000121038
Very LOW,0.021756964,0.022203913,0.023265623,0.018373303,0.000582045,0.246949436,0.000142113,0.000121038
Very LOW,0.021756889,0.022204125,0.023265825,0.018373303,0.000582045,0.246949436,0.000142113,0.000121038
Very LOW,0.021755066,0.022202214,0.023265046,0.018373303,0.000582045,0.246949436,0.000142113,0.000121038
Very LOW,0.021756354,0.02220346,0.023266229,0.018373303,0.000582045,0.246949436,0.000142113,0.000121038
Very LOW,0.02175692,0.022203832,0.023265644,0.018373303,0.000582045,0.246949436,0.000142113,0.000121038
Very LOW,0.021757531,0.022204136,0.023265544,0.018373303,0.000582045,0.246949436,0.000142113,0.000121038
